du,t,Date,URL,MarketName,Bookmaker,moneyline_home,moneyline_away,moneyline_draw,ph,pa,pd,m,ts,havg,aavg
2021-10-16 06:09:04+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,11.0,1.25,5.0,0.175,0.825,0.18333333333333332,2021-10-16 06:09:00,1634364544000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:04+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,11.0,1.25,5.0,0.175,0.825,0.18333333333333332,2021-10-16 06:09:00,1634364544000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:04+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,11.0,1.25,5.0,0.175,0.825,0.18333333333333332,2021-10-16 06:09:00,1634364544000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:37+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364577000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:37+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364577000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:37+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364577000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:37+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364577000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:37+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364577000000000,0.18708401266735614,0.8129159873326431
2021-10-16 06:09:38+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.92,1.33,5.59,0.184428195701692,0.815571804298308,0.1734149479962829,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.92,1.33,5.59,0.184428195701692,0.815571804298308,0.1734149479962829,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.92,1.33,5.59,0.184428195701692,0.815571804298308,0.1734149479962829,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:38+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.92,1.33,5.59,0.184428195701692,0.815571804298308,0.1734149479962829,2021-10-16 06:09:00,1634364578000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:39+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,9.8,1.35,5.4,0.18933823529411764,0.8106617647058824,0.1801470588235294,2021-10-16 06:09:00,1634364579000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:39+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,9.8,1.35,5.4,0.18933823529411764,0.8106617647058824,0.1801470588235294,2021-10-16 06:09:00,1634364579000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:39+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,9.8,1.35,5.4,0.18933823529411764,0.8106617647058824,0.1801470588235294,2021-10-16 06:09:00,1634364579000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:39+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,9.8,1.35,5.4,0.18933823529411764,0.8106617647058824,0.1801470588235294,2021-10-16 06:09:00,1634364579000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.95,1.3,5.35,0.1921471285117906,0.8078528714882094,0.1750347888224454,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,8.5,1.31,5.5,0.19622829927792287,0.803771700722077,0.17107082501152251,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,8.5,1.31,5.5,0.19622829927792287,0.803771700722077,0.17107082501152251,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,8.5,1.31,5.5,0.19622829927792287,0.803771700722077,0.17107082501152251,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.95,1.3,5.35,0.1921471285117906,0.8078528714882094,0.1750347888224454,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.95,1.3,5.35,0.1921471285117906,0.8078528714882094,0.1750347888224454,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.95,1.3,5.35,0.1921471285117906,0.8078528714882094,0.1750347888224454,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:40+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,8.5,1.31,5.5,0.19622829927792287,0.803771700722077,0.17107082501152251,2021-10-16 06:09:00,1634364580000000000,0.18705150252945604,0.8129484974705433
2021-10-16 06:09:41+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.29,5.25,0.1916352416866644,0.8083647583133357,0.17689406924922868,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.29,5.25,0.1916352416866644,0.8083647583133357,0.17689406924922868,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.29,5.25,0.1916352416866644,0.8083647583133357,0.17689406924922868,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.29,5.25,0.1916352416866644,0.8083647583133357,0.17689406924922868,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:41+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:09:00,1634364581000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:42+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,10.0,1.28,5.0,0.18497109826589594,0.8150289017341039,0.18497109826589594,2021-10-16 06:09:00,1634364582000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:42+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,10.0,1.28,5.0,0.18497109826589594,0.8150289017341039,0.18497109826589594,2021-10-16 06:09:00,1634364582000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:42+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,10.0,1.28,5.0,0.18497109826589594,0.8150289017341039,0.18497109826589594,2021-10-16 06:09:00,1634364582000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:42+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,10.0,1.28,5.0,0.18497109826589594,0.8150289017341039,0.18497109826589594,2021-10-16 06:09:00,1634364582000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:45+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 06:09:00,1634364585000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:45+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 06:09:00,1634364585000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:45+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 06:09:00,1634364585000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:45+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 06:09:00,1634364585000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:45+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 06:09:00,1634364585000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:09:45+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 06:09:00,1634364585000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:14+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364614000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:14+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364614000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:14+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364614000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:14+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364614000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:14+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364614000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:15+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364615000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:15+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364615000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:15+00:00,07:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364615000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:15+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364615000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:15+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364615000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:53+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364653000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:53+00:00,07:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364653000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:53+00:00,07:12:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364653000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:53+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364653000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:10:53+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:10:00,1634364653000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:55+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,12.32,1.25,5.65,0.16033908798149243,0.8396609120185076,0.16726312988416484,2021-10-16 06:12:00,1634364775000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:55+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,12.32,1.25,5.65,0.16033908798149243,0.8396609120185076,0.16726312988416484,2021-10-16 06:12:00,1634364775000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:55+00:00,07:16:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,12.32,1.25,5.65,0.16033908798149243,0.8396609120185076,0.16726312988416484,2021-10-16 06:12:00,1634364775000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:55+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,12.32,1.25,5.65,0.16033908798149243,0.8396609120185076,0.16726312988416484,2021-10-16 06:12:00,1634364775000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:55+00:00,07:17:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,12.32,1.25,5.65,0.16033908798149243,0.8396609120185076,0.16726312988416484,2021-10-16 06:12:00,1634364775000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:55+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,12.32,1.25,5.65,0.16033908798149243,0.8396609120185076,0.16726312988416484,2021-10-16 06:12:00,1634364775000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:56+00:00,07:16:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:12:00,1634364776000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:56+00:00,07:17:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:12:00,1634364776000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:56+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:12:00,1634364776000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:56+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:12:00,1634364776000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:56+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:12:00,1634364776000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:56+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 06:12:00,1634364776000000000,0.18699254512401892,0.8130074548759804
2021-10-16 06:12:58+00:00,07:13:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 06:12:00,1634364778000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:12:58+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 06:12:00,1634364778000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:12:58+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 06:12:00,1634364778000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:12:58+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 06:12:00,1634364778000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:12:58+00:00,07:17:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 06:12:00,1634364778000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:12:58+00:00,07:16:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 06:12:00,1634364778000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:17:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,11.0,1.33,5.6,0.17642630081980928,0.8235736991801907,0.1748368746862975,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,11.0,1.33,5.6,0.17642630081980928,0.8235736991801907,0.1748368746862975,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:16:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:19:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,11.0,1.33,5.6,0.17642630081980928,0.8235736991801907,0.1748368746862975,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:16:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,11.0,1.33,5.6,0.17642630081980928,0.8235736991801907,0.1748368746862975,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:17:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,11.0,1.33,5.6,0.17642630081980928,0.8235736991801907,0.1748368746862975,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,11.0,1.33,5.6,0.17642630081980928,0.8235736991801907,0.1748368746862975,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:19:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:34+00:00,07:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364814000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:41+00:00,07:19:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:13:00,1634364821000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:41+00:00,07:16:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,paddypower,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364821000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:41+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,9.5,1.29,4.8,0.19235092978593848,0.8076490702140616,0.19134385685512206,2021-10-16 06:13:00,1634364821000000000,0.1871385938403661,0.8128614061596332
2021-10-16 06:13:41+00:00,07:18:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,paddypower,9.5,1.25,5.0,0.1857142857142857,0.8142857142857143,0.18095238095238095,2021-10-16 06:13:00,1634364821000000000,0.1871385938403661,0.8128614061596332
